,season,abbreviation,playoffs,w,l,pw,pl,mov,srs,o_rtg,x3p_ar,e_fg_percent,tov_percent,orb_percent,ft_fga
1194,1984,NYK,True,47.0,35.0,51.0,31.0,3.84,3.79,107.0,0.024,0.499,16.7,33.4,0.284
1195,1984,PHI,True,52.0,30.0,47.0,35.0,2.2,2.39,106.8,0.016,0.497,16.9,34.6,0.299
1196,1984,PHO,True,41.0,41.0,43.0,39.0,0.89,0.65,108.9,0.04,0.514,15.1,31.4,0.232
1197,1984,POR,True,48.0,34.0,50.0,32.0,3.55,3.13,111.2,0.018,0.507,15.1,36.4,0.277
1198,1984,SAS,False,37.0,45.0,40.0,42.0,-0.27,-0.5,111.2,0.034,0.511,14.0,33.4,0.255
1199,1984,SDC,False,30.0,52.0,33.0,49.0,-3.26,-3.21,109.2,0.017,0.498,15.3,37.7,0.244
1200,1984,SEA,True,42.0,40.0,41.0,41.0,-0.17,-0.34,107.9,0.02,0.49,14.3,30.7,0.271
1201,1984,UTA,True,45.0,37.0,44.0,38.0,1.13,0.81,109.0,0.044,0.505,15.2,30.8,0.292
1202,1984,WSB,True,35.0,47.0,33.0,49.0,-2.89,-2.36,104.2,0.041,0.489,15.5,30.1,0.241
1204,1983,ATL,True,43.0,39.0,38.0,44.0,-0.95,-0.72,102.2,0.026,0.472,15.0,30.7,0.222
1205,1983,BOS,True,56.0,26.0,55.0,27.0,5.35,5.34,106.9,0.025,0.494,15.2,34.7,0.229
1206,1983,CHI,False,28.0,54.0,29.0,53.0,-4.89,-4.41,103.4,0.028,0.483,16.9,34.0,0.269
1207,1983,CLE,False,23.0,59.0,22.0,60.0,-7.44,-6.78,99.2,0.017,0.467,16.4,33.0,0.204
1208,1983,DAL,False,38.0,44.0,40.0,42.0,-0.41,-0.7,109.4,0.025,0.489,13.5,34.8,0.245
1209,1983,DEN,True,45.0,37.0,42.0,40.0,0.62,0.27,109.7,0.016,0.495,14.0,31.0,0.272
1210,1983,DET,False,37.0,45.0,40.0,42.0,-0.4,-0.17,105.4,0.036,0.481,15.1,33.6,0.253
1211,1983,GSW,False,30.0,52.0,32.0,50.0,-3.62,-3.48,103.9,0.02,0.485,15.9,33.9,0.216
1212,1983,HOU,False,14.0,68.0,14.0,68.0,-11.6,-11.12,97.0,0.036,0.453,15.9,30.8,0.188
1213,1983,IND,False,20.0,62.0,27.0,55.0,-5.85,-5.36,103.8,0.031,0.483,15.2,33.6,0.187
1214,1983,KCK,False,45.0,37.0,45.0,37.0,1.45,1.04,106.2,0.029,0.5,16.4,34.3,0.246
1215,1983,LAL,True,58.0,24.0,55.0,27.0,5.55,5.06,110.5,0.013,0.528,15.9,36.3,0.199
1216,1983,MIL,True,51.0,31.0,53.0,29.0,4.4,4.32,105.8,0.024,0.491,15.1,31.8,0.243
1217,1983,NJN,True,49.0,33.0,49.0,33.0,2.77,2.77,101.6,0.021,0.494,18.7,36.8,0.227
1218,1983,NYK,True,44.0,38.0,48.0,34.0,2.45,2.58,102.4,0.019,0.484,16.2,31.6,0.239
1219,1983,PHI,True,65.0,17.0,60.0,22.0,7.67,7.53,108.3,0.015,0.501,16.3,37.1,0.273
1220,1983,PHO,True,53.0,29.0,54.0,28.0,5.06,4.61,105.1,0.022,0.499,16.0,32.0,0.227
1221,1983,POR,True,46.0,36.0,47.0,35.0,2.13,1.88,106.0,0.021,0.488,15.4,33.3,0.26
1222,1983,SAS,True,53.0,29.0,50.0,32.0,3.66,3.1,110.1,0.042,0.51,15.1,35.3,0.257
1223,1983,SDC,False,25.0,57.0,29.0,53.0,-4.83,-4.61,104.7,0.034,0.479,15.7,37.1,0.208
1224,1983,SEA,True,48.0,34.0,49.0,33.0,3.21,2.88,105.9,0.019,0.496,15.5,32.5,0.247
1225,1983,UTA,False,30.0,52.0,30.0,52.0,-4.2,-4.22,101.2,0.025,0.483,16.7,29.0,0.251
1226,1983,WSB,False,42.0,40.0,41.0,41.0,-0.13,0.2,99.1,0.034,0.473,16.6,30.4,0.206
1228,1982,ATL,True,42.0,40.0,43.0,39.0,0.54,0.81,105.1,0.019,0.476,14.6,32.2,0.271
1229,1982,BOS,True,63.0,19.0,57.0,25.0,6.38,6.35,109.8,0.025,0.502,14.7,35.8,0.248
1230,1982,CHI,False,34.0,48.0,36.0,46.0,-2.02,-1.57,106.6,0.032,0.505,17.3,33.6,0.29
1231,1982,CLE,False,15.0,67.0,20.0,62.0,-8.51,-7.77,103.3,0.019,0.466,13.7,32.0,0.222
1232,1982,DAL,False,28.0,54.0,29.0,53.0,-4.43,-4.48,105.9,0.026,0.473,13.7,33.9,0.241
1233,1982,DEN,True,46.0,36.0,42.0,40.0,0.52,0.13,114.3,0.019,0.522,14.1,31.8,0.31
1234,1982,DET,False,39.0,43.0,39.0,43.0,-0.91,-0.63,105.8,0.029,0.485,16.0,34.8,0.262
1235,1982,GSW,False,45.0,37.0,44.0,38.0,1.04,0.8,108.8,0.044,0.502,14.5,34.8,0.233
1236,1982,HOU,True,46.0,36.0,41.0,41.0,-0.04,-0.39,108.3,0.024,0.479,13.7,37.8,0.22
1237,1982,IND,False,35.0,47.0,36.0,46.0,-1.87,-1.49,102.7,0.044,0.472,14.6,30.5,0.225
1238,1982,KCK,False,30.0,52.0,33.0,49.0,-3.1,-3.25,104.2,0.018,0.497,15.5,29.9,0.213
1239,1982,LAL,True,57.0,25.0,53.0,29.0,4.87,4.37,110.2,0.012,0.518,14.7,35.8,0.204
1240,1982,MIL,True,55.0,27.0,55.0,27.0,5.48,5.38,107.7,0.023,0.509,16.5,35.1,0.25
1241,1982,NJN,True,44.0,38.0,43.0,39.0,0.68,0.87,103.0,0.02,0.487,16.6,33.7,0.237
1242,1982,NYK,False,33.0,49.0,34.0,48.0,-2.67,-2.15,106.0,0.03,0.495,15.4,33.1,0.223
1243,1982,PHI,True,58.0,24.0,56.0,26.0,5.73,5.74,109.6,0.02,0.521,15.5,30.5,0.265
1244,1982,PHO,True,46.0,36.0,50.0,32.0,3.45,3.05,105.8,0.024,0.495,15.9,32.2,0.229
1245,1982,POR,False,42.0,40.0,43.0,39.0,0.6,0.39,108.8,0.019,0.507,14.4,32.5,0.239
1246,1982,SAS,True,48.0,34.0,47.0,35.0,2.3,1.79,109.9,0.033,0.49,13.0,34.0,0.238
1247,1982,SDC,False,17.0,65.0,23.0,59.0,-7.39,-7.05,106.6,0.048,0.507,16.2,33.2,0.238
1248,1982,SEA,True,52.0,30.0,52.0,30.0,4.13,3.69,106.4,0.021,0.491,14.1,31.3,0.243
1249,1982,UTA,False,25.0,57.0,27.0,55.0,-5.66,-5.63,106.2,0.013,0.496,14.5,30.6,0.23
1250,1982,WSB,True,43.0,39.0,43.0,39.0,0.88,1.06,103.3,0.033,0.478,14.7,29.4,0.227
1252,1981,ATL,False,31.0,51.0,33.0,49.0,-3.1,-2.37,104.3,0.012,0.48,16.7,34.1,0.293
1253,1981,BOS,True,62.0,20.0,56.0,26.0,5.88,6.05,108.4,0.034,0.509,16.2,34.7,0.251
1254,1981,CHI,True,45.0,37.0,46.0,36.0,1.98,2.34,107.8,0.026,0.504,17.2,36.9,0.288
1255,1981,CLE,False,28.0,54.0,29.0,53.0,-4.85,-4.15,104.3,0.033,0.472,14.2,33.5,0.195
1256,1981,DAL,False,15.0,67.0,20.0,62.0,-8.4,-8.33,102.4,0.024,0.466,15.2,30.7,0.27
1257,1981,DEN,False,37.0,45.0,40.0,42.0,-0.48,-0.95,109.4,0.018,0.477,13.4,33.1,0.3
1258,1981,DET,False,21.0,61.0,24.0,58.0,-6.32,-5.58,98.1,0.012,0.464,18.0,33.4,0.242
1259,1981,GSW,False,39.0,43.0,38.0,44.0,-1.18,-1.41,108.5,0.029,0.493,15.6,38.8,0.251
1260,1981,HOU,True,40.0,42.0,42.0,40.0,0.33,-0.2,107.0,0.016,0.489,14.9,33.9,0.233
1261,1981,IND,True,44.0,38.0,45.0,37.0,1.4,1.72,106.4,0.023,0.484,15.1,35.5,0.251
1262,1981,KCK,True,40.0,42.0,41.0,41.0,0.01,-0.49,104.7,0.023,0.503,15.1,29.2,0.22
1263,1981,LAL,True,54.0,28.0,51.0,31.0,3.84,3.27,107.6,0.013,0.513,15.8,33.9,0.209
1264,1981,MIL,True,60.0,22.0,59.0,23.0,7.27,7.14,108.7,0.018,0.5,15.7,36.3,0.241
1265,1981,NJN,False,24.0,58.0,26.0,56.0,-6.02,-5.15,101.0,0.019,0.478,16.6,30.4,0.243
1266,1981,NYK,True,50.0,32.0,45.0,37.0,1.62,2.0,106.0,0.033,0.487,15.0,31.6,0.246
1267,1981,PHI,True,62.0,20.0,60.0,22.0,7.85,7.76,107.0,0.012,0.515,17.3,32.3,0.264
1268,1981,PHO,True,57.0,25.0,55.0,27.0,5.51,4.83,104.6,0.022,0.492,17.1,35.1,0.247
1269,1981,POR,True,45.0,37.0,43.0,39.0,0.89,0.52,106.5,0.02,0.498,15.2,33.9,0.209
1270,1981,SAS,True,52.0,30.0,48.0,34.0,2.88,2.18,108.5,0.012,0.492,15.4,37.5,0.282
1271,1981,SDC,False,36.0,46.0,37.0,45.0,-1.59,-1.78,106.0,0.056,0.486,14.5,33.0,0.227
1272,1981,SEA,False,34.0,48.0,37.0,45.0,-1.65,-1.84,103.2,0.016,0.47,15.7,33.1,0.254
1273,1981,UTA,False,28.0,54.0,26.0,56.0,-5.89,-5.99,103.4,0.024,0.491,15.5,28.3,0.234
1274,1981,WSB,False,39.0,43.0,41.0,41.0,0.01,0.42,102.7,0.032,0.476,14.4,30.5,0.199
1276,1980,ATL,True,50.0,32.0,49.0,33.0,2.91,2.83,105.2,0.011,0.465,15.4,36.9,0.29
1277,1980,BOS,True,61.0,21.0,60.0,22.0,7.79,7.37,109.4,0.057,0.501,15.4,34.8,0.258
1278,1980,CHI,False,30.0,52.0,34.0,48.0,-2.71,-2.63,104.3,0.04,0.489,17.2,32.2,0.291
1279,1980,CLE,False,37.0,45.0,42.0,40.0,0.34,0.43,106.7,0.023,0.476,13.2,33.1,0.212
1280,1980,DEN,False,30.0,52.0,30.0,52.0,-4.41,-4.22,103.4,0.034,0.469,15.1,33.6,0.25
1281,1980,DET,False,16.0,66.0,22.0,60.0,-8.24,-7.57,101.2,0.029,0.483,16.9,32.3,0.209
1282,1980,GSW,False,24.0,58.0,29.0,53.0,-4.39,-4.2,102.0,0.017,0.484,15.5,31.1,0.193
1283,1980,HOU,True,41.0,41.0,41.0,41.0,0.17,0.27,108.1,0.051,0.487,15.5,37.6,0.238
1284,1980,IND,False,37.0,45.0,39.0,43.0,-0.7,-0.54,105.5,0.041,0.479,14.8,35.4,0.228
1285,1980,KCK,True,47.0,35.0,49.0,33.0,3.13,2.82,104.0,0.015,0.48,14.5,31.0,0.223
1286,1980,LAL,True,60.0,22.0,55.0,27.0,5.9,5.4,109.5,0.014,0.53,16.5,32.6,0.22
1287,1980,MIL,True,49.0,33.0,51.0,31.0,3.94,3.57,106.8,0.021,0.491,15.0,35.2,0.212
1288,1980,NJN,False,34.0,48.0,38.0,44.0,-1.17,-0.98,101.5,0.04,0.466,16.6,32.1,0.251
1289,1980,NYK,False,39.0,43.0,38.0,44.0,-1.15,-0.96,106.5,0.025,0.498,15.7,33.7,0.221
1290,1980,PHI,True,59.0,23.0,52.0,30.0,4.22,4.04,105.0,0.017,0.494,17.2,33.5,0.262
1291,1980,PHO,True,55.0,27.0,50.0,32.0,3.6,3.25,105.6,0.039,0.498,16.4,30.4,0.263
1292,1980,POR,True,38.0,44.0,39.0,43.0,-0.82,-0.87,103.4,0.018,0.477,16.1,35.5,0.218
1293,1980,SAS,True,41.0,41.0,40.0,42.0,-0.38,-0.24,108.6,0.027,0.502,15.2,31.8,0.262
1294,1980,SDC,False,35.0,47.0,30.0,52.0,-4.15,-3.97,105.7,0.072,0.482,14.6,34.2,0.213
1295,1980,SEA,True,56.0,26.0,53.0,29.0,4.66,4.24,105.8,0.025,0.474,14.9,36.4,0.229
1296,1980,UTA,False,24.0,58.0,25.0,57.0,-6.01,-5.71,104.2,0.027,0.5,16.7,29.7,0.23
1297,1980,WSB,True,39.0,43.0,34.0,48.0,-2.55,-2.27,103.2,0.031,0.463,13.7,33.3,0.199
1374,1976,DNA,True,60.0,24.0,56.0,28.0,5.99,5.45,108.7,0.022,0.508,16.0,33.7,0.259
1377,1976,INA,True,39.0,45.0,41.0,43.0,-0.24,0.29,103.7,0.09,0.453,13.2,34.2,0.204
1379,1976,KEN,True,46.0,38.0,44.0,40.0,0.87,0.5,103.5,0.041,0.476,15.8,35.0,0.213
1383,1976,NYA,True,55.0,29.0,50.0,34.0,2.95,2.56,104.4,0.046,0.467,14.3,34.4,0.218
1388,1976,SAA,True,50.0,34.0,52.0,32.0,4.11,3.82,107.5,0.016,0.491,14.9,33.2,0.24
1389,1976,SDS,False,3.0,8.0,4.0,7.0,-4.64,-5.34,98.5,0.024,0.426,14.6,35.9,0.213
1391,1976,SSL,False,35.0,49.0,34.0,50.0,-3.21,-3.1,101.5,0.03,0.468,15.6,35.0,0.183
1392,1976,UTS,False,4.0,12.0,7.0,9.0,-1.69,-1.96,108.8,0.048,0.485,14.6,35.5,0.258
1393,1976,VIR,False,15.0,68.0,19.0,64.0,-9.65,-8.62,99.0,0.035,0.442,16.4,34.8,0.247
1403,1975,DNA,True,65.0,19.0,59.0,25.0,7.26,6.63,109.4,0.013,0.511,17.0,35.6,0.263
1406,1975,INA,True,45.0,39.0,45.0,39.0,1.07,1.14,106.7,0.086,0.479,14.3,37.9,0.175
1408,1975,KEN,True,58.0,26.0,61.0,23.0,7.25,6.24,105.3,0.025,0.483,15.3,35.0,0.21
1411,1975,MMS,True,27.0,57.0,28.0,56.0,-5.37,-4.92,103.1,0.064,0.469,11.9,29.1,0.175
1413,1975,NYA,True,58.0,26.0,61.0,23.0,7.65,6.58,106.3,0.032,0.493,13.8,30.8,0.189
1418,1975,SAA,True,51.0,33.0,53.0,31.0,4.19,3.89,109.5,0.02,0.48,13.7,36.2,0.244
1419,1975,SDA,False,31.0,53.0,28.0,56.0,-5.57,-4.74,103.0,0.056,0.468,13.5,31.9,0.17
1421,1975,SSL,True,32.0,52.0,31.0,53.0,-4.36,-4.02,102.7,0.017,0.473,16.3,38.3,0.198
1422,1975,UTS,True,38.0,46.0,37.0,47.0,-1.62,-1.24,102.8,0.042,0.48,17.1,34.3,0.233
1423,1975,VIR,False,15.0,69.0,16.0,68.0,-10.51,-9.46,97.6,0.038,0.453,16.6,32.1,0.213
1431,1974,CAR,True,47.0,37.0,51.0,33.0,3.46,3.1,105.6,0.018,0.487,15.8,35.1,0.238
1435,1974,DNR,True,37.0,47.0,41.0,43.0,-0.51,-0.49,103.1,0.04,0.448,14.0,34.9,0.221
1438,1974,INA,True,46.0,38.0,44.0,40.0,0.86,0.68,101.7,0.069,0.46,14.9,34.6,0.206
1440,1974,KEN,True,53.0,31.0,53.0,31.0,4.15,3.71,103.5,0.043,0.462,14.1,34.6,0.194
1443,1974,MMT,False,21.0,63.0,24.0,60.0,-7.01,-6.17,101.1,0.039,0.464,15.2,35.7,0.204
1444,1974,NYA,True,55.0,29.0,56.0,28.0,5.35,4.8,103.5,0.032,0.485,15.4,33.1,0.174
1449,1974,SAA,True,45.0,39.0,45.0,39.0,0.87,0.74,101.7,0.033,0.458,14.0,32.6,0.199
1450,1974,SDA,True,37.0,47.0,36.0,48.0,-2.54,-2.28,102.9,0.083,0.455,12.0,31.2,0.167
1452,1974,UTS,True,51.0,33.0,43.0,41.0,0.36,0.28,105.6,0.047,0.489,14.7,30.7,0.211
1453,1974,VIR,True,28.0,56.0,29.0,55.0,-4.99,-4.38,100.9,0.037,0.457,16.4,33.4,0.265
1460,1973,CAR,True,57.0,27.0,54.0,30.0,4.89,4.26,106.3,0.024,0.499,16.8,34.2,0.27
1464,1973,DLC,False,28.0,56.0,31.0,53.0,-4.37,-3.79,101.1,0.058,0.467,14.5,33.7,0.282
1465,1973,DNR,True,47.0,37.0,50.0,34.0,3.11,2.8,103.1,0.04,0.463,15.3,36.4,0.3
1468,1973,INA,True,51.0,33.0,48.0,36.0,2.14,1.97,100.7,0.069,0.472,14.9,37.4,0.267
1470,1973,KEN,True,56.0,28.0,58.0,26.0,6.44,5.63,103.4,0.037,0.482,13.1,32.3,0.225
1473,1973,MMT,False,24.0,60.0,26.0,58.0,-6.58,-5.96,100.1,0.043,0.472,14.6,34.7,0.263
1474,1973,NYA,True,30.0,54.0,25.0,59.0,-6.49,-5.8,98.8,0.025,0.484,17.2,30.2,0.262
1479,1973,SDA,True,30.0,54.0,31.0,53.0,-4.29,-3.71,97.7,0.045,0.448,14.1,36.0,0.246
1481,1973,UTS,True,55.0,29.0,56.0,28.0,5.52,5.04,104.8,0.045,0.495,15.3,32.4,0.306
1482,1973,VIR,True,42.0,42.0,41.0,43.0,-0.38,-0.38,102.4,0.024,0.482,16.8,34.7,0.27
1489,1972,CAR,False,35.0,49.0,34.0,50.0,-3.3,-3.03,99.8,0.059,0.463,13.5,32.8,0.223
1494,1972,DLC,True,42.0,42.0,42.0,42.0,0.12,0.26,99.7,0.041,0.455,12.4,32.5,0.259
1495,1972,DNR,True,34.0,50.0,39.0,45.0,-1.19,-0.93,98.4,0.022,0.451,13.4,35.2,0.237
1496,1972,FLO,True,36.0,48.0,38.0,46.0,-1.57,-1.67,101.4,0.076,0.467,14.3,28.6,0.281
1499,1972,INA,True,47.0,37.0,49.0,35.0,2.63,2.72,101.1,0.096,0.475,14.5,36.7,0.265
1500,1972,KEN,True,68.0,16.0,63.0,21.0,8.98,7.99,104.2,0.05,0.496,14.7,34.0,0.257
1503,1972,MMP,False,26.0,58.0,28.0,56.0,-5.48,-4.73,94.3,0.078,0.425,14.1,37.2,0.223
1504,1972,NYA,True,44.0,40.0,43.0,41.0,0.37,0.21,102.3,0.041,0.486,15.8,31.4,0.259
1509,1972,PTC,False,25.0,59.0,26.0,58.0,-7.15,-6.54,101.0,0.054,0.484,15.4,36.0,0.249
1511,1972,UTS,True,60.0,24.0,56.0,28.0,5.71,5.16,104.4,0.062,0.491,14.3,34.9,0.291
1512,1972,VIR,True,45.0,39.0,44.0,40.0,0.88,0.56,100.3,0.029,0.466,14.5,36.9,0.248
